Afrika	アフリカ
Frank Darabont	フランク・ダラボン
Mart Poom	マルト・ポーム
Fernando Redondo	フェルナンド・レドンド
Gore Verbinski	ゴア・ヴァービンスキー
Nicky Butt	ニッキー・バット
Carlos Gamarra	カルロス・ガマーラ
Tayshaun Prince	テイショーン・プリンス
Jean Tigana	ジャン・ティガナ
John Campbell	ジョン・キャンベル
Lionel Barrymore	ライオネル・バリモア
Unai Emery	ウナイ・エメリ
Gérard Houllier	ジェラール・ウリエ
Scott Carson	スコット・カーソン
Victor Moses	ビクター・モーゼス
William Vickrey	ウィリアム・ヴィックリー
László Kubala	ラディスラオ・クバラ
Oleg Salenko	オレグ・サレンコ
Nikolaï Podgorny	ニコライ・ポドゴルヌイ
Kasper Schmeichel	カスパー・シュマイケル
Carlos Saura	カルロス・サウラ
Vágner Love	ヴァグネル・ラヴ
Vítor Baía	ビトール・バイーア
Cláudio Taffarel	クラウディオ・タファレル
Inigo Jones	イニゴー・ジョーンズ
Jon Favreau	ジョン・ファヴロー
Randolph Scott	ランドルフ・スコット
Davide Santon	ダビデ・サントン
Manuel Pellegrini	マヌエル・ペレグリーニ
Edmílson	エジミウソン・ジョゼ・ゴメス・ジ・モラエス
Jules Grévy	ジュール・グレヴィ
Lisandro López	リサンドロ・ロペス
Vicente Rodríguez Guillén	ビセンテ・ロドリゲス
Igor Semchov	イーゴリ・セムショフ
Jetro Willems	イェトロ・ウィレムス
Chris Eagles	クリス・イーグルス
Cosmin Contra	コスミン・コントラ
Mauricio Isla	マウリシオ・イスラ
Chinedu Obasi Ogbuke	チネドゥ・オバシ・オグブケ
Roberto Rosetti	ロベルト・ロセッティ
Imre Lakatos	ラカトシュ・イムレ
Silvio Piola	シルヴィオ・ピオラ
Aravind Adiga	アラヴィンド・アディガ
Mohamed Ali	ムハンマド・アリー (曖昧さ回避)
Seán St Ledger	ショーン・セントレジャー
Ricardo Zamora	リカルド・サモラ
Demba Ba	デンバ・バ
Cesare Maldini	チェーザレ・マルディーニ
Jussi Jääskeläinen	ユッシ・ヤースケライネン
Ryan Bertrand	ライアン・バートランド
Lamar Odom	ラマー・オドム
Jermaine Pennant	ジャーメイン・ペナント
Theódoros Zagorákis	テオドロス・ザゴラキス
Jesper Grønkjær	イェスパー・グレンケア
Dado Pršo	ダド・プルショ
Vladimir Zvorykine	ウラジミール・ツヴォルキン
Bryan Robson	ブライアン・ロブソン
Kevin Doyle	ケヴィン・ドイル
Gabriel Byrne	ガブリエル・バーン
Jermaine Jenas	ジャーメイン・ジェナス
Jonathan Woodgate	ジョナサン・ウッドゲート
Glenn Hoddle	グレン・ホドル
Ezequiel Garay	エセキエル・ガライ
Costa-Gavras	コスタ＝ガヴラス
Kader Keita	アブドゥル・カデル・ケイタ
Vinnie Jones	ヴィニー・ジョーンズ
Jack Rodwell	ジャック・ロドウェル
Andreas Ivanschitz	アンドレアス・イヴァンシッツ
Massimo Moratti	マッシモ・モラッティ
Roberto Abbondanzieri	ロベルト・アボンダンシェリ
Ariel Ortega	アリエル・オルテガ
Iván Helguera	イバン・エルゲラ
Tim Krul	ティム・クルル
Rouslan Rotan	ルスラン・ロタン
Sergueï Rebrov	セルゲイ・レブロフ
Xu Jinglei	徐静蕾
Joe DiMaggio	ジョー・ディマジオ
Tyson Chandler	タイソン・チャンドラー
Kevin Love	ケビン・ラブ
David Moyes	デイヴィッド・モイーズ
Jimmy Greaves	ジミー・グリーブス
Dragan Džajić	ドラガン・ジャイッチ
Leo Fender	レオ・フェンダー
Ömer Aşık	オメル・アーシュク
Libor Sionko	リボル・シオンコ
Nemanja Matić	ネマニャ・マティッチ
René van de Kerkhof	レネ・ファン・デ・ケルクホフ
Adam Savage	アダム・サヴェッジ
Willy van de Kerkhof	ウィリー・ファン・デ・ケルクホフ
Kakuei Tanaka	田中角栄
Aldair	アウダイール
Arvydas Sabonis	アルビダス・サボニス
Vincenzo Montella	ヴィンチェンツォ・モンテッラ
José de Ribera	ホセ・デ・リベーラ
Lee Strasberg	リー・ストラスバーグ
Shane Long	シェーン・ロング
Joss Whedon	ジョス・ウィードン
Guy Debord	ギー・ドゥボール
Dmytro Chygrynskyi	ドミトロ・チグリンスキー
Roger Guerreiro	ロジェール・ゲレイロ
Robert Prosinečki	ロベルト・プロシネチキ
Rob Zombie	ロブ・ゾンビ
Jorge Valdano	ホルヘ・バルダーノ
Rodrigo Taddei	ロドリゴ・タッデイ
Jay Spearing	ジェイ・スピーリング
Anton Ferdinand	アントン・ファーディナンド
Vikash Dhorasoo	ヴィカシュ・ドラソー
Raymond Kurzweil	レイ・カーツワイル
Liev Schreiber	リーヴ・シュレイバー
Gökhan Inler	ギョクハン・インレル
Sander Boschker	サンデル・ボスフケル
Kwadwo Asamoah	クワドォー・アサモア
Simon Poulsen	シモン・ポウルセン
Jorge Larrionda	ホルヘ・ラリオンダ
William Kvist Jorgensen	ウィリアム・クヴィスト
David Rozehnal	ダヴィド・ロゼフナル
Rene Krhin	レネ・クルヒン
Deron Williams	デロン・ウィリアムス
Isiah Thomas	アイザイア・トーマス
Chauncey Billups	チャンシー・ビラップス
Art Clokey	アート・クローキー
Mukesh Ambani	ムケシュ・アンバニ
Tony Jaa	トニー・ジャー
Gabriel Obertan	ガブリエル・オベルタン
Claude Berri	クロード・ベリ
Bert van Marwijk	ベルト・ファン・マルワイク
Hidayet Türkoğlu	ヒド・ターコルー
Sotíris Nínis	ソティリス・ニニス
Simone Barone	シモーネ・バローネ
Deepa Mehta	ディーパ・メータ
Hayato Ikeda	池田勇人
Aaron Sorkin	アーロン・ソーキン
Frank De Bleeckere	フランク・デ・ブレーケル
Yoúrkas Seïtarídis	ゲオルギオス・セイタリディス
Seydou Doumbia	ドゥンビア・セイドゥ
Cristiano Marques Gomes	クリスチアーノ・マルケス・ゴメス
Dmitri Sytchev	ドミートリー・シチョフ
Tony Adams	トニー・アダムス
Charles Itandje	シャルル・イタンジュ
Javier Clemente	ハビエル・クレメンテ
Carlo Ponti	カルロ・ポンティ
Petter Hansson	ペテル・ハンソン
Kieron Dyer	キーロン・ダイアー
Rubén Baraja	ルベン・バラハ
Fabrizio Ravanelli	ファブリッツィオ・ラバネッリ
Ciprian Marica	チプリアン・マリカ
Wilson Palacios	ウィルソン・パラシオス
Miroslav Stoch	ミロスラフ・ストッフ
Jan Polák	ヤン・ポラーク
Przemysław Tytoń	プジェミスワフ・ティトン
Stephan Andersen	ステファン・アンデルセン
Derek Boateng	デレク・ボアテング
Sami al-Jaber	サーミー・アル＝ジャービル
William Henry Fox Talbot	ウィリアム・ヘンリー・フォックス・タルボット
Vannevar Bush	ヴァネヴァー・ブッシュ
Radoslav Kováč	ラドスラフ・コヴァーチ
Gaetano Scirea	ガエターノ・シレア
Vincent Candela	ヴァンサン・カンデラ
Djalma Santos	ジャウマ・サントス
Gaël Kakuta	ガエル・カクタ
Tomáš Hübschman	トマーシュ・ヒューブシュマン
Howard Aiken	ハワード・エイケン
Rolando Jorge Pires da Fonseca	ロランド・フォンセカ
Tomáš Necid	トマーシュ・ネツィド
Theodor Gebre Selassie	テオドール・ゲブレ・セラシェ
Tomáš Sivok	トマーシュ・シヴォク
Eduardo dos Reis Carvalho	エドゥアルド・ドス・レイス・カルヴァーリョ
Stéphane Lannoy	ステファヌ・ラノワ
Salvatore Sirigu	サルヴァトーレ・シリグ
Vellore	ヴェールール
Aad de Mos	ア・デモス
Joseph-Antoine Bell	ジョセフ＝アントワーヌ・ベル
Kevin Muscat	ケヴィン・マスカット
Silvio Cator	シルヴィオ・カトール
Kim Do-hoon	金度勲
Aaron Hughes	アーロン・ヒューズ
Johan Vonlanthen	ヨハン・フォンランテン
Aaron Rochin	アーロン・ローチン
Aaron Russo	アーロン・ルッソ
Nasir ad-Din at-Tusi	ナスィールッディーン・トゥースィー
Ngugi wa Thiong'o	グギ・ワ・ジオンゴ
Taison Barcellos Freda	タイソン・バルセロス・フレダ
Teruaki Kurobe	黒部光昭
Aarón Galindo	アーロン・ガリンド
Aarón Ñíguez	アーロン・ニゲス
Rick Schroder	リック・シュローダー
Clovis, Kalifornia	クローヴィス (カリフォルニア州)
Lewis Gilbert	ルイス・ギルバート
Kentaro Sawada	沢田謙太郎
Héctor Font	エクトル・フォント
Takayuki Yoshida	吉田孝行
William Carvalho	ウィリアム・カルヴァーリョ
Solomon Jones	ソロモン・ジョーンズ
Naoki Sakai	酒井直樹 (サッカー選手)
Daqing	大慶市
Teerasil Dangda	ティーラシン・デーンダー
Franck Dja Djédjé	フランク・ジャ・ジェジェ
Nenad Krstić	ネナド・クリスティッチ
Abbas Ibn Firnas	アッバース・イブン・フィルナス
John O'Shea	ジョン・オシェイ
James Franco	ジェームズ・フランコ
Bruce Bowen	ブルース・ボウエン
Abdelkader Ghezzal	アブデル・カデル・ゲザル
Abdellatif Kechiche	アブデラティフ・ケシシュ
Abderrahmane Sissako	アブデラマン・シサコ
Anthony LaPaglia	アンソニー・ラパーリア
Abdoulay Konko	アブドゥレイ・コンコ
Abdoulaye Diagne-Faye	アブドゥライ・ファイ
Jean-Claude Van Damme	ジャン＝クロード・ヴァン・ダム
Jürgen Kohler	ユルゲン・コーラー
Norman Jewison	ノーマン・ジュイソン
Ryūtarō Hashimoto	橋本龍太郎
Michael Scofield	マイケル・スコフィールド
Eric-Maxim Choupo-Moting	エリック・マキシム・シュポ＝モティング
Michael Cera	マイケル・セラ
Peter Cushing	ピーター・カッシング
Jeremy Lin	ジェレミー・リン
Papiss Cissé	パピス・シセ
Guillermo Stábile	ギジェルモ・スタービレ
Massimo Busacca	マッシモ・ブサッカ
Gerardo Torrado	ヘラルド・トラード
Sebastián Eguren	セバスティアン・エグレン
Roland Joffé	ローランド・ジョフィ
Kieran Richardson	キーラン・リチャードソン
Márcio Amoroso dos Santos	マルシオ・アモローゾ
Luca Antonini	ルカ・アントニーニ
Edward Thorndike	エドワード・ソーンダイク
Mario Yepes	マリオ・ジェペス
Ritchie De Laet	リッチー・デ・ラエト
Blake Griffin	ブレイク・グリフィン
Nicolás Lodeiro	ニコラス・ロデイロ
Marat Izmaïlov	マラト・イズマイロフ
Igor Smirnov	イーゴリ・スミルノフ
Gary Payton	ゲイリー・ペイトン
Manucho Gonçalves	マテウス・アルベルト・コントレイラス・ゴンサルヴェス
Diego Cavalieri	ジエゴ・カバリエリ
Jean-Louis Barrault	ジャン＝ルイ・バロー
Shōhei Imamura	今村昌平
Bernd Leno	ベルント・レノ
Pedro León Sánchez Gil	ペドロ・レオン
Harald Bohr	ハラルト・ボーア
Fernando Navarro	フェルナンド・ナバーロ
Cristiano Lucarelli	クリスティアーノ・ルカレッリ
Alan Hutton	アラン・ハットン
Tony Hibbert	トニー・ヒバート
Emmanuel Frimpong	エマニュエル・フリンポン
David Bentley	デヴィッド・ベントリー
Maciej Żurawski	マチェイ・ジュラフスキ
Helenio Herrera	エレニオ・エレーラ
Morten Olsen	モアテン・オルセン
Gilbert Arenas	ギルバート・アリーナス
John Densmore	ジョン・デンスモア
Tomiichi Murayama	村山富市
Stewart Granger	スチュワート・グレンジャー
Martin Amis	マーティン・エイミス
Martin Jol	マルティン・ヨル
Norman Schwarzkopf	ノーマン・シュワルツコフ
Tuncay Şanlı	トゥンジャイ・シャンル
Henry Bessemer	ヘンリー・ベッセマー
Fernando Meira	フェルナンド・メイラ
Siboniso Gaxa	シボニソ・ガクサ
David Hemmings	デヴィッド・ヘミングス
Pablo Barrera	パブロ・バレーラ
Sani Kaita	サニ・カイタ
Martin O'Neill	マーティン・オニール
Elton Brand	エルトン・ブランド
Timothy Hutton	ティモシー・ハットン
Andriy Yarmolenko	アンドリー・ヤルモレンコ
Javi García	フランシスコ・ハビエル・ガルシア
Pavel Soukhoï	パーヴェル・スホーイ
Graeme Souness	グレアム・スーネス
Joseba Etxeberría	ホセバ・エチェベリア
Freddy Adu	フレディー・アドゥー
Osvaldo Ardiles	オズワルド・アルディレス
Robert Englund	ロバート・イングランド
Scott Sinclair	スコット・シンクレア
Josh McEachran	ジョシュ・マクイクラン
Saadi Kadhafi	アッ＝サーディー・アル＝カッザーフィー
Nedum Onuoha	ネダム・オヌオハ
Carlos Boozer	カルロス・ブーザー
Don Ameche	ドン・アメチー
André Clarindo dos Santos	アンドレ・クラリンド・ドス・サントス
Emanuel Pogatetz	エマヌエル・ポガテッツ
Ulf Kirsten	ウルフ・キルシュテン
Ivano Balić	イヴァノ・バリッチ
Juan Carlos Navarro	フアン・カルロス・ナバーロ
Viktor Onopko	ヴィクトル・オノプコ
Kevin Strootman	ケヴィン・ストロートマン
Anton Chounine	アントン・シュニン
Valeri Karpine	ヴァレリー・カルピン
Yūichi Komano	駒野友一
Marcus Túlio Tanaka	田中マルクス闘莉王
Takayuki Morimoto	森本貴幸
Ryo Miyaichi	宮市亮
Atsuto Uchida	内田篤人
Eiji Kawashima	川島永嗣
Shinji Okazaki	岡崎慎司
Ivica Dragutinović	イヴィツァ・ドラグティノヴィッチ
Juan Pablo Ángel	フアン・パブロ・アンヘル
Brendan Rodgers	ブレンダン・ロジャーズ
Marc Bartra	マルク・バルトラ
Rodrigo Palacio	ロドリゴ・パラシオ
Alexander Skarsgård	アレクサンダー・スカルスガルド
Matías Fernández	マティアス・フェルナンデス
Marcin Wasilewski	マルチン・ヴァシレフスキ
Dickson Etuhu	ディクソン・エトゥフ
Alberto Undiano Mallenco	アルベルト・ウンディアーノ
Rasmus Elm	ラスムス・エルム
Cheik Ismael Tioté	シェイク・ティオテ
Angelo Palombo	アンジェロ・パロンボ
Jong Tae-se	鄭大世
Kyriákos Papadópoulos	キリアコス・パパドプーロス
Dominic Adiyiah	ドミニク・アディアー
Benjamin Spock	ベンジャミン・スポック
Michel Bastos	ミシェル・バストス
James McFadden	ジェームズ・マクファデン
Jakob Poulsen	ヤコブ・ポウルセン
Brede Hangeland	ブレデ・ハンゲラン
Paulo da Silva	パウロ・ダ・シルバ
Moeneeb Josephs	ムーニーブ・ジョゼフズ
Thomas Savery	トーマス・セイヴァリ
Gojko Kačar	ゴイコ・カチャル
Clemente Rodríguez	クレメンテ・ロドリゲス
John Mensah	ジョン・メンサー
Valeri Bojinov	ヴァレリ・ボジノフ
Gordon Willard Allport	ゴードン・オールポート
Glenn Hughes	グレン・ヒューズ
Camille Jordan	カミーユ・ジョルダン
Henry Moseley	ヘンリー・モーズリー (物理学者)
Lazare Nicolas Marguerite Carnot	ラザール・カルノー
Abdul Qadeer Khan	アブドゥル・カディール・カーン
Marlon Wayans	マーロン・ウェイアンズ
Tomáš Galásek	トマーシュ・ガラーセク
Luciano Spalletti	ルチアーノ・スパレッティ
Johnny Carson	ジョニー・カーソン
Rabbi Akiva	アキバ・ベン・ヨセフ
Joseph Marie Jacquard	ジョゼフ・マリー・ジャカール
Thich Nhat Hanh	ティク・ナット・ハン
Steve Cherundolo	スティーブ・チェルンドロ
Stephen Baldwin	スティーヴン・ボールドウィン
Brad Bird	ブラッド・バード
Vincenzo Grella	ビンチェンツォ・グレッラ
Alonzo Mourning	アロンゾ・モーニング
Cha Du-ri	車ドゥリ
Elías Figueroa	エリアス・フィゲロア
Mariusz Lewandowski	マリウシュ・レヴァンドフスキ
Dick Fosbury	ディック・フォスベリー
Steve McClaren	スティーブ・マクラーレン
Aimé Jacquet	エメ・ジャケ
Alf Ramsey	アルフ・ラムゼイ
José Kléberson Pereira	ジョゼ・クレベルソン
Urby Emanuelson	ウルビー・エマヌエルソン
Aron Winter	アーロン・ヴィンター
Danko Lazović	ダンコ・ラゾビッチ
Francisco José Rodrigues da Costa	コスチーニャ
Juan Carlos Valerón	フアン・カルロス・バレロン
Omar Bravo	オマール・ブラボ
Jorge Andrade	ジョルジュ・アンドラーデ
Sébastien Frey	セバスティアン・フレイ
Henri Victor Regnault	アンリ・ヴィクトル・ルニョー
Lorik Cana	ロリック・カナ
Nabil El Zhar	ナビル・エル・ザール
Moustapha Salifou	ムスタファ・サリフ
Paul Ince	ポール・インス
Stephen Chow	周星馳
Jun'ichi Inamoto	稲本潤一
Jerry West	ジェリー・ウェスト
Miguel Ángel Nadal	ミゲル・アンヘル・ナダル
Yoshito Ōkubo	大久保嘉人
John Aloisi	ジョン・アロイージ
Sammo Hung	サモ・ハン・キンポー
Edward Sabine	エドワード・サビーン
José Antonio Camacho	ホセ・アントニオ・カマーチョ
Lewis Holtby	ルイス・ホルトビー
Eric Heiden	エリック・ハイデン
Adrian Pasdar	エイドリアン・パスダー
Sergueï Paradjanov	セルゲイ・パラジャーノフ
Frank Oz	フランク・オズ
Thomas Gravesen	トーマス・グラヴェセン
Mišo Brečko	ミショ・ブレチュコ
Peter Odemwingie	ピーター・オデムウィンギー
Greg Louganis	グレゴリー・ローガニス
Younès Kaboul	ユネス・カブール
Gilberto da Silva Melo	ジウベルト・ダ・シウバ・メロ
Kevin Davies	ケヴィン・デイヴィス
Vladimír Šmicer	ヴラディミール・シュミツェル
Mustapha Hadji	ムスタファ・ハッジ
David N'Gog	ダビド・ヌゴグ
Vassili Bérézoutski	ヴァシリ・ベレズツキー
Charlie Adam	チャーリー・アダム
Darko Pančev	ダルコ・パンチェフ
Nikola Kalinić	ニコラ・カリニッチ
Nathan Delfouneso	ネイサン・デルフォンゾ
Albert Luque	アルベルト・ルケ
Marc Albrighton	マーク・オルブライトン
Juan Manuel Vargas	フアン・マヌエル・バルガス
Robert Rensenbrink	ロブ・レンセンブリンク
Teófilo Cubillas	テオフィロ・クビジャス
Tostão	トスタン
Igor Belanov	イーゴリ・ベラノフ
Li Xiannian	李先念
Leovegildo Lins da Gama Júnior	レオヴェジウド・リンス・ダ・ガマ・ジュニオール
António Guterres	アントニオ・グテーレス
Vavá	エジバウド・イジディオ・ネト
William Edwards Deming	W・エドワーズ・デミング
William Oughtred	ウィリアム・オートレッド
Mário Zagallo	マリオ・ザガロ
Anton Polster	アントン・ポルスター
Dominique Wilkins	ドミニク・ウィルキンス
Mike Bibby	マイク・ビビー
Andrew Bogut	アンドリュー・ボーガット
Katolika	カトリック (概念)
Martin Hansson	マルティン・ハンソン
Aruna Dindane	アルナ・ディンダン
Joshua Kennedy	ジョシュア・ケネディ
Olegário Benquerença	オレガリオ・ベンケレンサ
Johannes Rydberg	ヨハネス・リュードベリ
Nicola Legrottaglie	ニコラ・レグロッターリエ
Eric Johnson	エリック・ジョンソン
Lionel Scaloni	リオネル・スカローニ
Michael Rosenbaum	マイケル・ローゼンバウム
Cristian Brocchi	クリスティアン・ブロッキ
Denílson de Oliveira Araújo	デニウソン・デ・オリヴェイラ・アラウージョ
Achille Emana	アシール・エマナ
Steffen Iversen	ステファン・イヴェルセン
Ernest Solvay	エルネスト・ソルベー
Édgar Barreto	エドガル・バレート
Les Ferdinand	レス・ファーディナンド
Pat Jennings	パット・ジェニングス
Donnie Yen	ドニー・イェン
Joakim Noah	ジョアキム・ノア
Leônidas da Silva	レオニダス・ダ・シルバ
Peter Frederick Strawson	ピーター・フレデリック・ストローソン
Helmuth Duckadam	ヘルムート・ドゥカダム
Jason Priestley	ジェイソン・プリーストリー
Ben Foster	ベン・フォスター (俳優)
Rolando Bianchi	ロランド・ビアンキ
Shawn Marion	ショーン・マリオン
Philippe Coutinho	フィリペ・コウチーニョ
Grant Hill	グラント・ヒル
Robert Jarni	ロベルト・ヤルニ
Marcus Berg	マルクス・ベリ
François Clerc	フランソワ・クレール
Hong Yong-jo	洪映早
Daniel Aranzubía	ダニエル・アランスビア
Sebastián Coates	セバスティアン・コアテス
Daniel Pacheco	ダニエル・パチェコ
Paolo Cannavaro	パオロ・カンナヴァーロ
Nuno Valente	ヌーノ・ヴァレンテ
Santiago Ezquerro	サンティアゴ・エスケーロ
Andy van der Meyde	アンディ・ファン・デル・メイデ
Victor Anichebe	ヴィクター・アニチェベ
Ferruccio Lamborghini	フェルッチオ・ランボルギーニ
Sylvinho	シウヴィオ・メンデス・カンポス・ジュニオル
Isaac Merritt Singer	アイザック・メリット・シンガー
Ioánnis Fetfatzídis	ヨアンニス・フェトファツィディス
Curtis Davies	カーティス・デイヴィス
David Dunn	デヴィッド・ダン
Ali Al Habsi	アリ・アル・ハブシ
Maynor Figueroa	マイノル・フィゲロア
Daniel Gabbidon	ダニー・ガビドン
Patrik Andersson	パトリック・アンデション
Paul Stalteri	ポール・スタルテリ
Tom Starke	トム・シュターケ
Steve Harper	スティーヴ・ハーパー
Asier Del Horno	アシエル・デル・オルノ
Jonathan Zebina	ジョナタン・ゼビナ
Eugene Levy	ユージン・レヴィ
Sérgio Cláudio dos Santos	セルジオ・クラウディオ・ドス・サントス
Andrea Dossena	アンドレア・ドッセーナ
Andrei Kanchelskis	アンドレイ・カンチェルスキス
Ben Amos	ベン・エイモス
Raheem Sterling	ラヒーム・スターリング
José Nasazzi	ホセ・ナサシ
Alain Giresse	アラン・ジレス
Johann Vogel	ヨハン・フォーゲル
Mohammed al-Deayea	モハメド・アル＝デアイエ
Mamadou Sakho	ママドゥ・サコー
Hugo Gernsback	ヒューゴー・ガーンズバック
Jacques Demy	ジャック・ドゥミ
Alain Corneau	アラン・コルノー
Sven Nykvist	スヴェン・ニクヴィスト
Maximiliano Gastón López	マクシミリアーノ・ロペス
Marius Petipa	マリウス・プティパ
Jared Borgetti	ハレド・ボルヘッティ
Celestine Babayaro	セレスティン・ババヤロ
Giuliano da Sangallo	ジュリアーノ・ダ・サンガッロ
Aleksandar Luković	アレクサンダル・ルコヴィッチ
Mario Bolatti	マリオ・ボラッティ
Barry Ferguson	バリー・ファーガソン
Alessandro Gamberini	アレッサンドロ・ガンベリーニ
John Charles	ジョン・チャールズ
Telmo Zarra	テルモ・サラ
Andres Oper	アンドレス・オペル
Iván Kaviedes	イバン・カビエデス
Mikel San José	ミケル・サン・ホセ
Paulo Roberto Falcão	パウロ・ロベルト・ファルカン
Tinto Brass	ティント・ブラス
Leonid Gaïdaï	レオニード・ガイダイ
Ümit Davala	ウミト・ダヴァラ
Héctor Baldassi	エクトル・バルダッシ
Nélson Oliveira	ネルソン・オリヴェイラ
Arthur Boka	アルトゥール・ボカ
Mark Bresciano	マーク・ブレッシアーノ
Lee Young-pyo	李榮杓
Stuart Holden	スチュアート・ホールデン
Níkos Liberópoulos	ニコス・リベロプーロス
Martin Jørgensen	マルティン・ヨルゲンセン
Karim Matmour	カリム・マトムール
Sergueï Semak	セルゲイ・セマク
Konstantínos Mítroglou	コンスタンティノス・ミトログル
Frank Whittle	フランク・ホイットル
Kabîr	カビール
William Lamb	ウィリアム・ラム (第2代メルバーン子爵)
LeVar Burton	レヴァー・バートン
Uli Stielike	ウリ・シュティーリケ
Ian Wright	イアン・ライト
Jan Ceulemans	ヤン・クーレマンス
Franky Van der Elst	フランキー・ヴァン・デル・エルスト
Marco Tardelli	マルコ・タルデッリ
Nils Liedholm	ニルス・リードホルム
Bob Cousy	ボブ・クージー
Jason Terry	ジェイソン・テリー
Rudy Fernández	ルディ・フェルナンデス (バスケットボール)
Chuck Jones	チャック・ジョーンズ
Pierre van Hooijdonk	ピエール・ファン・ホーイドンク
László Biró	ビーロー・ラースロー
Sawao Kato	加藤沢男
Carlos Luciano da Silva	カルロス・ルシアーノ・ダ・シウヴァ
Greg LeMond	グレッグ・レモン
Da-Wen Sun	孫大文
Harold Holt	ハロルド・ホルト
Paweł Brożek	パヴェウ・ブロジェク
Charlie Kaufman	チャーリー・カウフマン
Frederico Chaves Guedes	フレデリコ・シャヴェス・ゲデス
Bob Woodward	ボブ・ウッドワード
Robert Mapplethorpe	ロバート・メイプルソープ
Gordon Cooper	ゴードン・クーパー
Charles Wright Mills	ライト・ミルズ
Robert King Merton	ロバート・キング・マートン
Matthias Sindelar	マティアス・シンデラー
Lucas Rodrigues Moura da Silva	ルーカス・ロドリゲス・モウラ・ダ・シルヴァ
Jérémy Mathieu	ジェレミー・マテュー
Raí Souza Vieira de Oliveira	ライー
Dariusz Dudka	ダリウシュ・ドゥドゥカ
Marek Heinz	マレク・ハインツ
Enrique Vera	エンリケ・ベラ
Stéphane Mbia	ステファーヌ・エムビア
Pablo Pozo	パブロ・ポソ
Martin Olsson	マルティン・オルソン
Angelo Ogbonna	アンジェロ・オグボンナ
Roman Charonov	ロマン・シャロノフ
Alexis Ruano	アレクシス・ルアーノ
An Yong-hak	安英学
Béla Tarr	タル・ベーラ
Raúl Tamudo	ラウール・タムード
Rudaki	ルーダキー
Gurū Gobind Singh	グル・ゴービンド・シング
Oleg Antonov	オリェーク・アントーノフ
William Hyde Wollaston	ウイリアム・ウォラストン
Sam Hutchinson	サム・ハッチンソン
Kenwyne Jones	ケンワイン・ジョーンズ
Kirill Nababkine	キリル・ナバブキン
Mauro Tassotti	マウロ・タソッティ
Mauricio Pochettino	マウリシオ・ポチェッティーノ
DaMarcus Beasley	ダマルカス・ビーズリー
Tobias Hysén	トビアス・ヒーセン
Pontus Wernbloom	ポントゥス・ヴェアンブローム
John Krasinski	ジョン・クラシンスキー
Jordan Farmar	ジョーダン・ファーマー
Darko Kovačević	ダルコ・コバチェビッチ
Denis Kolodine	デニス・コロディン
Jan Kromkamp	ヤン・クロムカンプ
Jacobus Arminius	ヤーコブス・アルミニウス
Charles Rolls	チャールズ・ロールズ
Clément Ader	クレマン・アデール
Diego Alves Carreira	ジエゴ・アウヴェス
Ki Sung-yueng	奇誠庸
Shola Ameobi	ショラ・アメオビ
Jack Butland	ジャック・バトランド
Paul Konchesky	ポール・コンチェスキー
Niki Zimling	ニキ・ジムリング
Antonio Barragán	アントニオ・バラガン
Marc Muniesa	マルク・ムニエッサ
Lasse Schøne	ラセ・シェーネ
Emiliano Moretti	エミリアーノ・モレッティ
Mauricio Pellegrino	マウリシオ・ペジェグリーノ
Stéphane Henchoz	ステファヌ・アンショズ
Quincy Owusu-Abeyie	クインシー・オウス＝アベイエ
Bakari Koné	バカリ・コネ
Juan Arango	フアン・アランゴ
Colin Kazim-Richards	コリン・カジム＝リチャーズ
Agustín Delgado	アグスティン・デルガド
Tobias Linderoth	トビアス・リンデロート
Răzvan Raț	ラズヴァン・ラツ
Nicolas Nkoulou	ニコラ・ヌクル
Karim Ziani	カリム・ジアニ
Guillaume Hoarau	ギョーム・オアロ
Jan Vertonghen	ヤン・フェルトンゲン
Julien Escudé	ジュリアン・エスキュデ
Jaromír Blažek	ヤロミール・ブラジェク
Ruud Krol	ルート・クロル
René Clément	ルネ・クレマン
Sergio García de la Fuente	セルヒオ・ガルシア (サッカー選手)
Gheorghe Popescu	ゲオルゲ・ポペスク
Denny Landzaat	デニー・ランツァート
Martin Laursen	マルティン・ラウルセン
Cristiano Zanetti	クリスティアーノ・ザネッティ
Carlos Queiroz	カルロス・ケイロス
Vladimir Choukhov	ウラジーミル・シューホフ
Bob Fosse	ボブ・フォッシー
Jerome Kern	ジェローム・カーン
César Luis Menotti	セサル・ルイス・メノッティ
Soichiro Honda	本田宗一郎
Jean Beausejour	ジャン・ボーセジュール
Miguel Ángel Angulo	ミゲル・アンヘル・アングロ
Romelu Lukaku	ロメル・ルカク
Qu Yuan	屈原
Keizō Obuchi	小渕恵三
Ray Harryhausen	レイ・ハリーハウゼン
Choi Kyu-ha	崔圭夏
Carlos Tenorio	カルロス・テノリオ
Köbi Kuhn	ヤコブ・クーン
Krasimir Balakov	クラシミール・バラコフ
Tom Brady	トム・ブレイディ
Johnny Rep	ヨニー・レップ
Serge Ibaka	サージ・イバーカ
Marius Trésor	マリユス・トレゾール
Liviu Librescu	リビウ・リブレスク
Stéphane Chapuisat	ステファヌ・シャピュイサ
Germán Lux	ヘルマン・ルクス
Alfréd Hajós	ハヨーシュ・アルフレード
Włodzimierz Lubański	ヴォジミエシュ・ルバンスキ
Enzo Bearzot	エンツォ・ベアルツォット
Fernando Couto	フェルナンド・コウト
