Afrika	アフリカ
Interaktiewe sterrestelsel	相互作用銀河
Mongu	モング
N'djili-lughawe	ヌジリ国際空港
The Last Temptation of Christ (rolprent)	最後の誘惑
Era (musiekprojek)	ERa (バンド)
Hiade	ヒュアデス
Argentynse nasionale rugbyspan	ラグビーアルゼンチン代表
Beerschot AC	KベールショットAC
Consumer Electronics Show	コンシューマー・エレクトロニクス・ショー
Waardeketting	バリュー・チェーン
Woking	ウォキング
Argentyns-Antarktika	アルゼンチン領南極
Frans-Nederlandse Oorlog	オランダ侵略戦争
Wubi	Wubi
Puebla FC	プエブラFC
Aldershot	アルダーショット
Centrarchidae	サンフィッシュ科
Duitse sokkerkampioen	ドイツ・サッカー選手権
Broeiparasiet	托卵
Sporofiet	胞子体
FIFA Sokker-Konfederasiebeker in 2003	FIFAコンフェデレーションズカップ2003
Doelbal	ゴールボール
Sinkoksied	過酸化亜鉛
The Gods Must Be Crazy	ミラクル・ワールド ブッシュマン
SV Eintracht Trier	SVアイントラハト・トリーア
SC Veendam	SCフェーンダム
Gresham se Wet	グレシャムの法則
Grootfregatvoël	オオグンカンドリ
Erongo	エロンゴ州
Kent (musiekgroep)	ケント (バンド)
CAC 40	CAC 40
Final Cut Studio	Final Cut Studio
Sonbrand	日焼け
Izjitsa	Ѵ
Kakie	カーキ色
Eikel	陰茎亀頭
14de Dinastie van Egipte	エジプト第14王朝
Chanson de geste	武勲詩
Jupiter-massa	木星質量
Achariaceae	アカリア科
Chileense Lugmag	チリ空軍
Hamerkop	シュモクドリ
Gryskopmeeu	ズアオカモメ
Kolomenskoje	コローメンスコエ
Nobuhiro Takeda	武田修宏
Groot-pikkewyne	コウテイペンギン属
Almere City FC	アルメレ・シティFC
Silikose	珪肺
Haatspraak	ヘイトスピーチ
Pyranometer	日射計
Slag van Trenton	トレントンの戦い
Barbican Centre	バービカン・センター
Spaans-Amerika	イスパノアメリカ
Micropterus	ブラックバス
Tiger Moth	デ・ハビランド DH.82 タイガー・モス
Provinsies van die Demokratiese Republiek van die Kongo	コンゴ民主共和国の行政区画
Sentraal-Afrikaanse Federasie	ローデシア・ニヤサランド連邦
Slag van Cambrai	カンブレーの戦い
Sterwind	恒星風
Inkatha-Vryheidsparty	インカタ自由党
Held van die Russiese Federasie	ロシア連邦英雄
Paralimpiese Somerspele 1976	トロントパラリンピック
Simbad	SIMBAD
Shozo Tsugitani	継谷昌三
Nadsat	ナッドサット
Nimmersat	アフリカトキコウ
Spikkelarendrog	マダラトビエイ
Anglo-Afrikane	アングロアフリカン
Aan-aan	鬼ごっこ
Groot Aantrekker	グレート・アトラクター
Touba	トゥーバ (セネガル)
Cartagena, Colombia	カルタヘナ (コロンビア)
Loeries	バンケン属
Natuurlike satelliete van kleinplanete	小惑星の衛星
Skuifspanning	せん断応力
Soenie	スニ
Oryx	オリックス属
Universiteit van Vilnius	ヴィリニュス大学
Paralimpiese Somerspele 1968	ラマットガンパラリンピック
Ariel	アリエル
Revierderby	ルールダービー
Natuurlike verspreiding	天然存在比
Dwergpalm	テーブルヤシ
Acanthopterygii	棘鰭上目
Kikuzo Kisaka	木坂規矩三
Russiese Spoorweë	ロシア鉄道
Alpha Dog	アルファ・ドッグ 破滅へのカウントダウン
Ko Arima	有馬洪
Weymouth	ウェイマス (イングランド)
Edelweiss Air	エーデルワイス航空
26ste Dinastie van Egipte	エジプト第26王朝
Berriasium	ベリアシアン
Gevlekte koekoek	マダラカンムリカッコウ
Hiberno-Engels	アイルランド英語
VfB Lübeck	VfBリューベック
FSV Oggersheim	FSVオッガースハイム
FC Beiere Alzenau	FCバイエルン・アルツェナウ
SC Verl	SCフェール
SC Pfullendorf	SCプフレンドルフ
Sportvriende Lotte	シュポルトフロインデ・ロッテ
SMS Seydlitz	ザイドリッツ (巡洋戦艦)
Hosea Kutako Internasionale Lughawe	ウィンドフック・ホセア・クタコ国際空港
Intertekstualiteit	間テクスト性
Klapvliegtuig	オーニソプター
Hughes H-4 Hercules	H-4 (航空機)
Oslofjord	オスロ・フィヨルド
Kaasburger	チーズバーガー
Mu Arae	さいだん座ミュー星
Visual Basic for Applications	Visual Basic for Applications
Lichinga	リシンガ
Gitarama	ギタラマ
Ford Kuga	フォード・クーガ
Polinesiese Driehoek	ポリネシアン・トライアングル
Nasionale Katedraal van Washington	ワシントン大聖堂
Wes-Indië	西インド諸島
Swartriethaan	アフリカクロクイナ
Loenochod-ruimteprogram	ルノホート計画
Bosbokrand Plaaslike Munisipaliteit	ブッシュバックリッジ
Villa Diodati	ディオダディ荘の怪奇談義
Labourd	ラブール
Polsende straalmotor	パルスジェット
ICD-10 Hoofstuk XI: Siektes van die spysverteringstelsel	ICD-10 第11章:消化器系の疾患
Periode	ピリオド
East Coast Main Line	イースト・コースト本線
Blood Red Shoes	ブラッド・レッド・シューズ
Kortgolf	短波
Katipunan	カティプナン
Soule	スール (フランス)
Voorhuid	陰茎包皮
Aquifoliaceae	モチノキ科
De Panne	デ・パンネ
Kazuhisa Kono	河野和久
Hendrik VII van Engeland	ヘンリー7世 (イングランド王)
Cheilodactylidae	タカノハダイ科
Reuse-ooruil	クロワシミミズク
Afrikaanse oewerswael	タイワンショウドウツバメ
Hebei Yster en Staal	河北鋼鉄集団
Aarlen	アルロン
Tauris-paleis	タヴリーダ宮殿
Stratford, Londen	ストラトフォード (ロンドン)
Machu Picchu	マチュ・ピチュ
Universiteit van Suid-Afrika	南アフリカ大学
Akinori Nishizawa	西澤明訓
Mark Boucher	マーク・バウチャー
Basisinkomste	ベーシックインカム
Aleksander van Twer	アレクサンドル・ミハイロヴィチ (トヴェリ大公)
Amber (kleur)	橙色
Hiponiem	下位語
Cantal (kaas)	カンタル (チーズ)
Aardmassa	地球質量
Stelselingenieurswese	システム工学
Transport for London	ロンドン交通局
63ste Golden Globe-toekenningsaand	第63回ゴールデングローブ賞
30ste Oscar-toekenningsaand	第30回アカデミー賞
Bromvoël	ミナミジサイチョウ
Dahsjoer	ダハシュール
Voëlkyk	野鳥観察
Armeense brandewyn	アララト (ブランデー)
FIFA Sokker-Konfederasiebeker in 1999	FIFAコンフェデレーションズカップ1999
Gompou	アフリカオオノガン
Rooibekpylstert	アカハシネッタイチョウ
Munchkin	マンチカン
Hiroshi Saeki	佐伯博司
Hertog van Boergondië	ブルゴーニュ公一覧
Peristediidae	キホウボウ科
Hawaiiese gans	ハワイガン
BAE Systems Hawk	BAe ホーク
Pilatus PC-7	ピラタス PC-7
Callionymidae	ネズッポ科
Afrikanasiesbeker 2013	アフリカネイションズカップ2013
Conti di Cavour	コンテ・ディ・カブール (戦艦)
Suidelike geelkuifpikkewyn	イワトビペンギン
Richemont	リシュモン
Swarog	スヴァローグ
Waterhalfrond	水半球
Yoshiyuki Hasegawa	長谷川祥之
Kognaat	同根語
TAM Linhas Aéreas	TAM航空
Brandy	ブランディ
Sluiter (fotografie)	シャッター (カメラ)
Treeplank	ランボード
Arne Dahl	アルネ・ダール
NSU Ro 80	NSU・Ro80
Viktoria Aschaffenburg	ビクトリア・アシャッフェンブルク
VfR Aalen	VfRアーレン
Revolverheld	リヴォルヴェルヘルド
SV Elversberg	SVエルフェアスベルク
SG Sonnenhof Großaspach	SGゾネンホフ・グロースアスパッハ
1. FC Eintracht Bamberg	1.FCアイントラハト・バンベルク
Blou Polisie	総督府ポーランド警察
Ortodokse Kerk in Amerika	アメリカ正教会
Seilvis	バショウカジキ
Gettysburg	ゲティスバーグ (ペンシルベニア州)
August Rush	奇跡のシンフォニー
Isfara	イスファラ
Brocéliande (rolprent)	ブロセリアンドの魔物
TP Mazembe	TPマゼンベ
Stompkophaai	ネムリブカ
Provinsies van Mosambiek	モザンビークの州
College Station	カレッジステーション (テキサス州)
Swartvlerksprinkaanvoël	ハグロツバメチドリ
Georgetown, Ascension	ジョージタウン (アセンション島)
Nanao	七尾市
Wachtebeke	ワハテベーケ
Volkswagen Jetta	フォルクスワーゲン・ジェッタ
Huis van Liechtenstein	リヒテンシュタイン家
Arp 220	Arp 220
Paralimpiese Winterspele 1984	インスブルックパラリンピック (1984年)
Paralimpiese Winterspele 1988	インスブルックパラリンピック (1988年)
Swartwoud-ham	シュヴァルツヴェルダー・シンケン
VFC Plauen	VFCプラウエン
Wielbark-beskawing	ヴィェルバルク文化
FK 03 Pirmasens	FKピルマゼンス
Stalag Luft III	スタラグ・ルフト III
SSV Ulm 1846	SSVウルム1846
Glock GmbH	グロック
Vlae van deelstate van Oostenryk	オーストリアの州旗一覧
RB Leipzig	RBライプツィヒ
MuseuMAfricA	ミュージアムアフリカ
Stefan–Boltzmann	シュテファン＝ボルツマンの法則
Middelduits	中部ドイツ語
Derde Straat van Taiwan-krisis	第三次台湾海峡危機
Joodse Ghetto-polisie	ユダヤ人ゲットー警察
Cartoon Network	カートゥーン ネットワーク
Arthur Newton	アーサー・ニュートン
Arthur, Prins van Wallis	アーサー・テューダー
De facto	デ・ファクト
Vierkante kilometer	平方キロメートル
Lys van lande volgens bevolking	国の人口順リスト
Orgaan	器官
Lys van nasionale leuses	国と地域の標語の一覧
Slag van die Rio de la Plata	ラプラタ沖海戦
Klade	系統群
Wes-Duitsland	西ドイツ
Hitoshi Sogahata	曽ヶ端準
Brinell-skaal	ブリネル硬さ
Gallia Aquitania	ガリア・アクィタニア
Staatsdoema	国家院 (ロシア)
Suid-Afrikaanse Lugdiens Vlug 295	南アフリカ航空295便墜落事故
Gebande sperwer	タカサゴダカ
Janggi	チャンギ
Slag van Noord-Kaap	北岬沖海戦
Yukikaze	雪風 (駆逐艦)
Kuskatoenboom	オオハマボウ
Islamofascisme	イスラムファシズム
.ss	.ss
Parus	カラ類
Vlae van Asië	アジアの旗一覧
Kategorie (wiskunde)	圏 (数学)
11de Dinastie van Egipte	エジプト第11王朝
12de Dinastie van Egipte	エジプト第12王朝
Byna-bedreigde spesie	準絶滅危惧
Spoetnik 3	スプートニク3号
Nissan Sentra	日産・セントラ
Gesin	核家族
Monolitiese kern	モノリシックカーネル
Westminster-stelsel	ウェストミンスター・システム
7de Dinastie van Egipte	エジプト第7王朝
13de Dinastie van Egipte	エジプト第13王朝
Hindi Wikipedia	ヒンディー語版ウィキペディア
Internasionale Krieketraad	国際クリケット評議会
Boards of Canada	ボーズ・オブ・カナダ
Sikasso	シカソ
Chapman-Kolmogorov-vergelyking	チャップマン＝コルモゴロフ方程式
Reuse-impakhipotese	ジャイアント・インパクト説
Septimanië	セプティマニア
Sabiha Gökçen Internasionale Lughawe	サビハ・ギョクチェン国際空港
Beekforel	カワマス
Dassault Super Étendard	シュペルエタンダール
Muskietvis	カダヤシ
Congridae	アナゴ
Slaapkamer in Arles	ファンゴッホの寝室
Francois Botha	フランソワ・ボタ
Perdagtige wildsbokke	ブルーバック亜科
Kort en lang skaalverdeling	西洋の命数法
Antenne-sterrestelsels	触角銀河
Generasiewisseling	世代交代
Richie McCaw	リッチー・マコウ
Dan Carter	ダニエル・カーター
Eric Whitacre	エリック・ウィテカー
Molidae	マンボウ科
E-boekleser	電子ブックリーダー
Noise-musiek	ノイズミュージック
RR Lyrae-ster	こと座RR型変光星
Elektra Records	エレクトラ・レコード
Nils Holgersson se wonderbaarlike reis	ニルスのふしぎな旅
Gladde hamerkophaai	シロシュモクザメ
Sondre Lerche	ソンドレ・ラルケ
John Ajvide Lindqvist	ヨン・アイヴィデ・リンドクヴィスト
Iwan Moskwitin	イヴァン・モスクヴィチン
Corrie Sanders	コーリー・サンダース
Greg Minnaar	グレッグ・ミナー
J-five	J-FIVE
Tirimmas van Makedonië	トゥリマス (マケドニア王)
Berghaan	ダルマワシ
Steruitbarsting-sterrestelsel	スターバースト銀河
Fermi-gammastraal-ruimteteleskoop	フェルミガンマ線宇宙望遠鏡
Pluto	プルート
Vier seuns van Horus	ホルスの4人の息子
Jet Airways	ジェットエアウェイズ
Ataman	アタマン
Grolsch Veste	デ・フロルーシュ・フェステ
Kommutatiewe algebra	可換環論
Getyboek	時祷書
Sint Pieterskerk, Riga	聖ペテロ教会 (リガ)
Hallekerk	ハレンキルヘ
Osamu Yamaji	山路修
Apogonidae	テンジクダイ科
9de Dinastie van Egipte	エジプト第9王朝
Panteïsme	汎神論
Swartspikkel-blaasop	コクテンフグ
15de Dinastie van Egipte	エジプト第15王朝
Parsival	パーシヴァル
Vennootskap	パートナーシップ
Oeral-Altaïes	ウラル・アルタイ語族
Cassini ovaal	カッシーニの卵形線
Foals	フォールズ
Boeing 247	ボーイング247
Mosasourus	モササウルス科
Skutblaar	苞
Zoeloe-koninkryk	ズールー王国
Veiligheidsklep	安全弁
59ste Golden Globe-toekenningsaand	第59回ゴールデングローブ賞
Cunard Line	キュナード・ライン
Probleemoplossing	問題解決
J. Paul Getty Museum	J・ポール・ゲティ美術館
Antwerp FC	ロイヤル・アントワープFC
Toevoegings tot die boek van Ester	エステル (聖書)
Crossrail	クロスレール
Maine (Frankryk)	メーヌ
Kalemie	カレミ
Springhaas	トビウサギ
Tatsuhiko Kubo	久保竜彦
Hiromitsu Isogai	礒貝洋光
Satoshi Yamaguchi (1978)	山口智 (サッカー選手)
Naoya Kikuchi	菊地直哉
Cobh	コーヴ
Thabana Ntlenyana	タバナントレニャナ山
Trompetterswaan	ナキハクチョウ
Toshiya Fujita	藤田俊哉
Masahiro Fukuda	福田正博
Hiroshi Kiyotake	清武弘嗣
Ryota Tsuzuki	都築龍太
Jungo Fujimoto	藤本淳吾
Sota Hirayama	平山相太
Teruyuki Moniwa	茂庭照幸
Daisuke Sakata	坂田大輔
Britse en Ierse Leeus	ブリティッシュ・アンド・アイリッシュ・ライオンズ
Limaçon	パスカルの蝸牛形
Asobi Seksu	アソビ・セクス
Tornedal	トルネ谷
Hauterivium	オーテリビアン
Gennadi Newelskoi	ゲンナジー・ネヴェリスコイ
Kėdainiai	ケダイネイ
Bandundu	バンドゥンドゥ
Taksim-plein	タクスィム広場
OK Go	オーケー・ゴー
Ramsgate, Engeland	ラムズゲート
Katedraal van Petrus en Paulus	首座使徒ペトル・パウェル大聖堂 (サンクトペテルブルク)
Kalibrasie	較正
Beker van België	ベルギーカップ
Detritus	デトリタス
Lemniskaat van Bernoulli	レムニスケート
Vermiljoen	朱色
22ste Dinastie van Egipte	エジプト第22王朝
25ste Dinastie van Egipte	エジプト第25王朝
16de Dinastie van Egipte	エジプト第16王朝
Stadium Municipal (Toulouse)	スタジアム (トゥールーズ)
FC Volendam	FCフォレンダム
Tsukasa Umesaki	梅崎司
Nissan Micra	日産・マーチ
Titanic (dubbelsinnig)	タイタニック
Dieffenbachia	ディフェンバキア
Geely	吉利汽車
Nicea	ニカイア
Regent's Park	リージェンツ・パーク
Yeghishe Charents	イェギシェ・チャレンツ
Astroïed	アステロイド (曲線)
Oz (TV-reeks)	OZ/オズ
KISS (album)	キッス・ファースト 地獄からの使者
Monargie van die Verenigde Koninkryk	イギリスの君主
Neopterygii	新鰭亜綱
UNICEF	国際連合児童基金
Ouditeur	会計監査
75ste Oscar-toekenningsaand	第75回アカデミー賞
Virus (dubbelsinnig)	ウイルス (曖昧さ回避)
Nasionale Party	国民党 (南アフリカ)
Geronde geslote voorklinker	円唇前舌狭母音
Stratford, Ontario	ストラトフォード (オンタリオ州)
Ongeronde naby-oop-voorklinker	非円唇前舌狭めの広母音
Gliese 876	グリーゼ876
Ma'loula	マアルーラ
Rhizophoraceae	ヒルギ科
The Knife	ザ・ナイフ
Audi A2	アウディ・A2
Kozo Arai	荒井公三
Mikstertbyvanger	クロオウチュウ
Lechitiese tale	レヒト諸語
Colin McGinn	コリン・マッギン
Iran Air-vlug 655	イラン航空655便撃墜事件
The Winter's Tale	冬物語 (シェイクスピア)
Jonava	ヨナヴァ
Valencia	バレンシア
Chelsea, Londen	チェルシー (ロンドン)
Ekstrapolasie	外挿
Washington's Birthday	ワシントン誕生日
Whangarei	ファンガレイ
Takashi Kano	加納孝
Die avonture van Kuifie	タンタンの冒険
Mira-veranderlike	ミラ型変光星
Ensiklopedis	百科全書派
Katedraal van Straatsburg	ストラスブール大聖堂
Universiteit van Brussel	ブリュッセル自由大学
Château Frontenac	シャトー・フロンテナック
HMS Kelly	ケリー (駆逐艦)
Arawa Kimura	木村現
Bay City, Michigan	ベイシティ (ミシガン州)
Brahman	ブラフマン
Mammon	マモン
Geloofsbelydenis van Athanasius	アタナシオス信条
Betsjoeanaland	ベチュアナランド
Akihiro Nagashima	永島昭浩
Python	パイソン
Hygliteratuur	性愛文学
Asterids	キク類
Isabellaskaapwagter	イナバヒタキ
Witkruisarend	コシジロイヌワシ
Demokrate 66	民主66
Bleshoender	アフリカオオバン
21ste Dinastie van Egipte	エジプト第21王朝
23ste Dinastie van Egipte	エジプト第23王朝
Witvlerkkoningalbatros	シロアホウドリ
Mount Shasta	シャスタ山
Corvallis	コーバリス (オレゴン州)
Kaapse Skiereiland	ケープ半島
Paralimpiese Somerspele 1964	東京パラリンピック
Copper Box	カッパー・ボックス
Megumu Tamura	田村恵 (サッカー選手)
Blouduiker	ブルーダイカー
Volkswagen up!	フォルクスワーゲン・up!
Kolewa	炭水車
Frontale lob	前頭葉
Go Ahead Eagles	ゴー・アヘッド・イーグルス
Beryciformes	キンメダイ目
Paralimpiese Winterspele 2006	トリノパラリンピック
Goeie Vrydag-aardbewing	アラスカ地震
Antarktiese navorsingstasies	南極観測基地の一覧
Suzuki Swift	スズキ・スイフト
Duinmol	デバネズミ
Suid-Rhodesië	南ローデシア
Bramidae	シマガツオ科
North British Locomotive Company	ノース・ブリティッシュ・ロコモティブ
Rookwetgewing	禁煙
Lockheed P-80 Shooting Star	F-80 (戦闘機)
73ste Oscar-toekenningsaand	第73回アカデミー賞
Induksie-kookplaat	電磁調理器
Meliai	メリアス
Aardhommel	セイヨウオオマルハナバチ
Asuka-kyō	飛鳥
Asiatiese strandkiewiet	ニシオオチドリ
Kakelaars	モリヤツガシラ科
Rio Tapajós	タパジョース川
Hardap	ハルダプ州
Volkswagen Sharan	フォルクスワーゲン・シャラン
74ste Oscar-toekenningsaand	第74回アカデミー賞
Hongaarse Sosialistiese Party	ハンガリー社会党
Meschenet	メスケネト
Vaalribbok	リーボック (動物)
24ste Dinastie van Egipte	エジプト第24王朝
Twyfelfontein	トゥウェイフルフォンテーン
Vickers-masjiengeweer	ヴィッカース重機関銃
Paryse Bekken	パリ盆地
Klotoïde	クロソイド曲線
Elopiformes	カライワシ目
Rietbok	リードバック
Lewensvatbaarheidstudie	フィジビリティスタディ
Staafkerk van Borgund	ボルグンド・スターヴ教会
Ostraciidae	ハコフグ科
Gonorynchiformes	ネズミギス目
Lys van Formule Een wêreldkampioenskap punteleer metodes	F1世界選手権ポイントシステム
Tel	遺丘
Love Gun	ラヴ・ガン
Barbapapa	バーバパパ
Grootbekbaars	オオクチバス
Wega-ruimteprogram	ベガ計画
Keisergans	ミカドガン
Poolse kookkuns	ポーランド料理
Bosnagaap	オオガラゴ
Tor-M1	9K330
Proos	プロボスト
Triakidae	ドチザメ科
ICD-10 Hoofstuk I: Bakteriële infeksies, ander aansteeklike en seksueel oordraagbare siektes	ICD-10 第1章:感染症および寄生虫症
Koninkryk van Denemarke	デンマーク王国
Rooipylstert	アカオネッタイチョウ
Bloukraanvoël	ハゴロモヅル
Vlag van Curaçao	キュラソーの旗
Franklinse meeu	アメリカズグロカモメ
Vlae van Noord-Amerika	北アメリカの旗一覧
Pages (iWork)	Pages
Susanna	スザンナ (ダニエル書)
Inaccessible-eilandriethaan	マメクロクイナ
Brief van Jeremia	エレミヤの手紙
Atlas Cheetah	チーター (航空機)
HMS Belfast	ベルファスト (軽巡洋艦)
Atlas of Peculiar Galaxies	特異銀河アトラス
Groot-hammerkophaai	ヒラシュモクザメ
Audi A6	アウディ・A6
Audi A4	アウディ・A4
Audi A1	アウディ・A1
Audi Q3	アウディ・Q3
Audi Q5	アウディ・Q5
64ste Golden Globe-toekenningsaand	第64回ゴールデングローブ賞
Demokratiese Alliansie	民主同盟
Evangelie van Petrus	ペトロによる福音書
Guantanamobaai-vlootbasis	グァンタナモ米軍基地
King Fahd II-stadion	キング・ファハド国際スタジアム
Rhinopomastus	カマハシ属
Akira Nozawa	野沢晃
Witrugnagreier	セジロゴイ
Bontskaapwagter	セグロサバクヒタキ
Omoesati	オムサティ州
Meksikaanse Primera División	プリメーラ・ディビシオン (メキシコ)
Afrika-rotsluislang	アフリカニシキヘビ
Leonid Brezjnef	レオニード・ブレジネフ
Gryskopgans	コバシガン
53ste Oscar-toekenningsaand	第53回アカデミー賞
Maritz-rebellie	マリッツ反乱
Helmknorhane	セミホウボウ科
Sepia (kleur)	セピア
Tsukasa Hosaka	保坂司
Variëteit	変種
Gaia (ruimtetuig)	ガイア計画
Zeiformes	マトウダイ目
Takeshi Watanabe	渡辺毅
Suid-Afrikaanse Standaardtyd	南アフリカ標準時
Denel Rooivalk	AH-2 ローイファルク
Gespikkelde eenhoringvis	ツマリテングハギ
Suid-Asië	南アジア
Bergen (dubbelsinnig)	バーゲン (曖昧さ回避)
Giora Epstein	ギオラ・エプスタイン
Da Nang Internasionale Lughawe	ダナン国際空港
Kanadese nasionale rugbyspan	ラグビーカナダ代表
Sonpaneel	ソーラーパネル
Middernagson	白夜
Kazuki Ganaha	我那覇和樹
Nissan Note	日産・ノート
Klaipėda	クライペダ
Titlo	ティトロ
Kazuaki Nagasawa	長澤和明
Aulopiformes	ヒメ目
Halfsirkel-engelvis	サザナミヤッコ
Phoenix-dwergsterrestelsel	ほうおう座矮小銀河
FC Oberneuland	FCオーバーノイラント
Volkswagen Tiguan	フォルクスワーゲン・ティグアン
Microsoft Lumia	Microsoft Lumia
Awashrivier	アワッシュ川
Golden Jubilee-diamant	ザ・ゴールデン・ジュビリー
Pasifiese kabeljou	マダラ
Lys van deeltjies	複合粒子
Maatskappy	会社
Oosterse stormswael	クロウミツバメ
Lys fossiele in die menslike evolusie	化石人類
Landhalfrond	陸半球
Gryskopalbatros	ハイガシラアホウドリ
Turbo-folk	ターボ・フォーク
Inryteater	ドライブインシアター
29ste Oscar-toekenningsaand	第29回アカデミー賞
ICD-10 Hoofstuk II: Gewasse	ICD-10 第2章:新生物
ICD-10 Hoofstuk IV: Endokriene-, voedings- en metaboliese siektes	ICD-10 第4章:内分泌、栄養および代謝疾患
ICD-10 Hoofstuk V: Gedrags- en geestesteurings	ICD-10 第5章:精神と行動の障害
ICD-10 Hoofstuk VI: Siektes van die senustelsel	ICD-10 第6章:神経系の疾患
ICD-10 Hoofstuk VIII: Siektes van die oor en agteroorbeen	ICD-10 第8章:耳および乳様突起の疾患
ICD-10 Hoofstuk VII: Siektes van die oog en oogstruktuur	ICD-10 第7章:眼および付属器の疾患
ICD-10 Hoofstuk X: Siektes van die asemhalingstelsel	ICD-10 第10章:呼吸器系の疾患
ICD-10 Hoofstuk XIV: Siektes van die geslags- en urienorgane	ICD-10 第14章:尿路性器系の疾患
ICD-10 Hoofstuk XIII: Siektes van die spier-skelet-stelsel en bindweefsel	ICD-10 第13章:筋骨格系および結合組織の疾患
ICD-10 Hoofstuk XV: Swangerskap, geboorte en nageboortetyd	ICD-10 第15章:妊娠、分娩、および産褥
ICD-10 Hoofstuk XVI: Sekere toestande tydens die perinatale tydperk	ICD-10 第16章:周産期に発生した病態
ICD-10 Hoofstuk XVIII: Simptome, tekens en abnormale kliniese en laboratoriumbevindings	ICD-10 第18章:症状、徴候および異常臨床所見・異常検査所見で他に分類されないもの
ICD-10 Hoofstuk XX: Noodlottige ongevalle deur eksterne faktore veroorsaak	ICD-10 第20章:疾病および死因の外因
ICD-10 Hoofstuk XIX: Beserings, vergiftigings en sekere ander gevolge van eksterne oorsake	ICD-10 第19章:損傷、中毒およびその他の外因の影響
ICD-10 Hoofstuk XXI: Faktore wat gesondheidstatus en kontak met gesondheidsdienste beïnvloed	ICD-10 第21章:健康状態に影響を及ぼす要因および保険サービスの利用
ICD-10 Hoofstuk XXII: Kodes vir spesiale doeleindes	ICD-10 第22章:特殊目的用コード
Die Perse	ペルシア人 (文学)
Nederlandse gulden	ギルダー
Bairdse strandloper	ヒメウズラシギ
Balearica	カンムリヅル属
Buiteboordmotor	船外機
Buiteliggaamlike ervaring	体外離脱
Avalon (skiereiland)	アバロン半島
Avestiese alfabet	アヴェスター文字
Avis Rent a Car	エイビス・レンタカー
Avro Shackleton	アブロ シャクルトン
Azanian People's Organisation	アザニア人民機構
Aérospatiale SA 330 Puma	SA 330 (航空機)
Aérotrain	アエロトラン
Stormers (Superrugbyspan)	ストーマーズ (ラグビー)
Nacer Chadli	ナセル・シャドリ
Myliobatiformes	トビエイ目
BMW X3	BMW・X3
Jeu de paume	ジュ・ド・ポーム
Boergondies (kleur)	ワインレッド
Babelsberg	バーベルスベルク
Kobe Hawetoring	神戸ポートタワー
Biržai	ビルジャイ
Blackburn Buccaneer	ブラックバーン バッカニア
Baldwin Locomotive Works	ボールドウィン・ロコモティブ・ワークス
Baltica	バルティカ大陸
Oossee-vloot	バルチック艦隊
Bangkok Airways	バンコク・エアウェイズ
Bangor	バンガー (北アイルランド)
Britse Barbarians	バーバリアンズ
Advokaat	法廷弁護士
Basketball Arena	バスケットボール・アリーナ
Tswanas	ツワナ人
Droogdok	乾ドック
Bay City, Texas	ベイシティ (テキサス州)
Bayesiaanse statistiek	ベイズ推定
Sjintoïsme	神道
Kubus	正六面体
Knapsekêrel	コセンダングサ
Deelwoord	分詞
Westminster-konfessie	ウェストミンスター信仰告白
Waqf	ワクフ (イスラム)
Belgiese koloniale ryk	ベルギー植民地帝国
Atriale fibrillasie	心房細動
Digital Audio Broadcasting	DAB
Stade de la Mosson	スタッド・ドゥ・ラ・モッソン
R136a1	R136a1
Makriel	マサバ
Geslote klinker	狭母音
Taalverwerwing	言語獲得
London Velopark	ヴェロパーク
Skara Brae	スカラ・ブレイ
Suider-Afrikaanse Ontwikkelingsgemeenskap	南部アフリカ開発共同体
Volksrepubliek Toewa	トゥヴァ人民共和国
Benben	ベンベン
Russiese mafia	ロシアン・マフィア
Plaaslike Interstellêre Wolk	局所恒星間雲
Mokosj	モコシ
Bennington, Vermont	ベニントン (バーモント州)
Toyota Auris	トヨタ・オーリス
Vlag van Tristan da Cunha	トリスタンダクーニャの旗
Menongue	メノングエ
Astrale projeksie	アストラル投射
Bergstraße	ベルクシュトラーセ
G8-spitsberaad in Heiligendamm 2007	第33回主要国首脳会議
KSV Hessen Kassel	KSVヘッセン・カッセル
SSV Reutlingen 05	SSVロイトリンゲン
Ernest Oppenheimer	アーネスト・オッペンハイマー
Wormatia Worms	ヴォルマティア・ヴォルムス
Toyota RAV4	トヨタ・RAV4
Rooiribbok	マウンテンリードバック
Transnet	トランスネット (南アフリカ)
Franse Lugmag	フランス空軍
Datavleg (Internet)	マッシュアップ (Webプログラミング)
Rio Tinto	リオ・ティント
O.R. Tambo Internasionale Lughawe	O・R・タンボ国際空港
Solvang	ソルバング (カリフォルニア州)
Garoowe	ガローウェ
Walliese nasionale rugbyspan	ラグビーウェールズ代表
Saeima	サエイマ
Spoetnik 5	スプートニク5号
Universiteit van Sheffield	シェフィールド大学
Thyreophora	装盾亜目
Weles	ヴェレス (神)
Nissan Primera	日産・プリメーラ
Lawra	ラヴラ
Kransaasvoël	ケープハゲワシ
Riohacha	リオアチャ
Stafford	スタッフォード (イングランド)
Sydney Tower	シドニー・タワー
Bodemvervloeiing	液状化現象
Proton (voertuig)	プロトン (自動車)
USS Nautilus	ノーチラス (原子力潜水艦)
Fasors	フェーザ表示
Kilometer	キロメートル
Senegambië	セネガンビア
Almarza	アルマルサ
Vlae van Suid-Amerika	南アメリカの旗一覧
Boogsekonde	秒 (角度)
Boeing KC-135 Stratotenker	KC-135 (航空機)
Aldealices	アルデアリセス
