Afrika	アフリカ
Kategorija:Mediji po državama	Category:各国のメディア
Kategorija:1521.	Category:1521年
Šablon:Stub-islam	Template:Islam-stub
Šablon:Dobitnici Nobelove nagrade za književnost (1951-1975)	Template:ノーベル文学賞受賞者 (1951年-1975年)
Kategorija:Američki producenti	Category:アメリカ合衆国の映画プロデューサー
Kategorija:Gradovi u Grčkoj	Category:ギリシャの都市
Kategorija:Svemirske letjelice	Category:宇宙船
Kategorija:Fabales	Category:マメ目
Šablon:Sportovi na ZOI 1936.	Template:ガルミッシュパルテンキルヒェンオリンピック実施競技
Kategorija:Silikati	Category:ケイ酸塩
Šablon:Davis Cup	Template:デビスカップ
Šablon:Historija Egipta	Template:エジプトの歴史
Šablon:Pobjednice Wimbledona	Template:ウィンブルドン女子シングルス優勝者
Šablon:Pobjednice US Opena	Template:全米オープン女子シングルス優勝者
Šablon:Pobjednice Australian Opena	Template:全豪オープン女子シングルス優勝者
Kategorija:Rođeni 724.	Category:724年生
Šablon:Republike Jugoslavije	Template:ユーゴスラビア連邦の構成国
Kategorija:1564.	Category:1564年
Šablon:Svemirske stanice	Template:宇宙ステーション
Kategorija:Bosanskohercegovački režiseri	Category:ボスニア・ヘルツェゴビナの映画監督
Kategorija:Umrli 672.	Category:672年没
Kategorija:Rođeni 269. p. n. e.	Category:紀元前269年生
Kategorija:Umrli 152. p. n. e.	Category:紀元前152年没
Kategorija:Filmska umjetnost u Bosni i Hercegovini	Category:ボスニア・ヘルツェゴビナの映画
Kategorija:Kontrolni inženjering	Category:制御工学
Šablon:Rimske provincije 117. godine	Template:ローマ帝国の属州
Kategorija:Rođeni 756.	Category:756年生
Kategorija:Umrli 1111.	Category:1111年没
Šablon:Dobitnici Nobelove nagrade za književnost (2001-2025)	Template:ノーベル文学賞受賞者 (2001年-2025年)
Kategorija:Planine u Brazilu	Category:ブラジルの山
Kategorija:Poplave	Category:風水害
Kategorija:Svjetska prvenstva u nogometu	Category:FIFAワールドカップの歴代大会
Kategorija:1952 film	Category:1952年の映画
Kategorija:Historija Albanije	Category:アルバニアの歴史
Kategorija:Trgovi u Parizu	Category:パリの広場
Kategorija:Historija Kosova	Category:コソボの歴史
Kategorija:1553.	Category:1553年
Kategorija:1576.	Category:1576年
Kategorija:1592.	Category:1592年
Kategorija:Historija Balkana	Category:バルカンの歴史
Kategorija:1536.	Category:1536年
Kategorija:1560.	Category:1560年
Šablon:Čile na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックチリ選手団
Šablon:Kineski Taipei na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックチャイニーズタイペイ選手団
Šablon:Alfred Hitchcock	Template:アルフレッド・ヒッチコック監督作品
Kategorija:Nogometna takmičenja po državama	Category:各国のサッカー大会
Kategorija:Umrli 1596.	Category:1596年没
Kategorija:Administrativne podjele	Category:行政区画
Kategorija:Industrija gostoprimstva	Category:ホスピタリティ産業
Šablon:Razlikovati	Template:混同
Šablon:Infokutija programski jezik	Template:Infobox プログラミング言語
Šablon:Dobitnici Nobelove nagrade za književnost (1976-2000)	Template:ノーベル文学賞受賞者 (1976年-2000年)
Šablon:Engleski vladari	Template:イングランド王
Kategorija:Umrli 9. p. n. e.	Category:紀元前9年没
Kategorija:Rođeni 1141.	Category:1141年生
Kategorija:Portugalski treneri	Category:ポルトガルのサッカー指導者
Kategorija:Umrli 66.	Category:66年没
Kategorija:38. p. n. e.	Category:紀元前38年
Kategorija:9. p. n. e.	Category:紀元前9年
Kategorija:Umrli 1334.	Category:1334年没
Kategorija:Lockheed Martin	Category:ロッキード・マーティン
Kategorija:Metafilozofija	Category:メタ哲学
Kategorija:Umrli 246. p. n. e.	Category:紀元前246年没
Kategorija:Filozofija po poljima	Category:分野別の哲学
Kategorija:Umrli 903.	Category:903年没
Kategorija:3D prikazivanje	Category:3次元映像
Kategorija:Bivši kotari u Švedskoj	Category:スウェーデンの県 (廃止)
Kategorija:Historija kulture	Category:文化史
Kategorija:Muzeologija	Category:博物館学
Kategorija:Portugalsko društvo	Category:ポルトガルの社会
Kategorija:Indijsko društvo	Category:インドの社会
Kategorija:Rođeni 557.	Category:557年生
Kategorija:Evropsko društvo	Category:ヨーロッパの社会
Kategorija:Historiografija	Category:史学史
Kategorija:Studije kulture	Category:カルチュラル・スタディーズ
Kategorija:Ekologija vode	Category:水圏生態学
Kategorija:Komunikaciono inženjerstvo	Category:通信工学
Kategorija:Hrvatski kardinali	Category:クロアチアの枢機卿
Kategorija:Metodologija	Category:方法論
Kategorija:Arhitektura u Grčkoj	Category:ギリシャの建築
Kategorija:Bodljokošci	Category:棘皮動物
Kategorija:Muzeji u Egiptu	Category:エジプトの博物館
Kategorija:Šumarstvo	Category:林業
Kategorija:Popisi stanovništva	Category:国勢調査
Kategorija:Borilačke vještine	Category:武術
Kategorija:Jezici na Filipinima	Category:フィリピンの言語
Kategorija:Literarne nagrade po državama	Category:各国の文学賞
Kategorija:Kriminalistički filmovi	Category:犯罪映画
Kategorija:Bankarstvo	Category:銀行業
Kategorija:Nauka o materijalima	Category:材料工学
Kategorija:Planetarne magline	Category:惑星状星雲
Kategorija:99. p. n. e.	Category:紀元前99年
Kategorija:Vrijeme (meteorologija)	Category:気象
Kategorija:Knjige 1976.	Category:1976年の書籍
Kategorija:Knjige 1964.	Category:1964年の書籍
Kategorija:Knjige 1997.	Category:1997年の書籍
Kategorija:Bezdimenzionalni brojevi	Category:無次元数
Šablon:Podaci o zastavi Obala Slonovače	Template:Country data Côte d'Ivoire
Šablon:Divizije Waffen-SS-a	Template:武装親衛隊師団
Šablon:Nesteroidni antiupalni lijekovi	Template:非ステロイド性抗炎症薬
Šablon:Oscar za najbolji film	Template:アカデミー賞作品賞
Kategorija:Vojno osoblje po nacionalnosti	Category:各国の軍人
Kategorija:Oskar za najbolji film	Category:アカデミー賞作品賞受賞作
Kategorija:Vid	Category:視覚
Kategorija:Makedonska kultura	Category:マケドニア共和国の文化
Kategorija:Avijacija u Njemačkoj	Category:ドイツの航空
Šablon:Sastav Italije na SP 1994	Template:1994 FIFAワールドカップイタリア代表
Šablon:Sastav Italije na SP 1998	Template:1998 FIFAワールドカップイタリア代表
Šablon:Sastav Italije na SP 2002	Template:2002 FIFAワールドカップイタリア代表
Kategorija:Socijalna filozofija	Category:社会思想
Šablon:Sastav Italije na SP 1990	Template:1990 FIFAワールドカップイタリア代表
Kategorija:2013 u Australiji	Category:2013年のオーストラリア
Kategorija:Dobitnici Oscara	Category:アカデミー賞受賞者
Kategorija:Provincije Irana	Category:イランの地方行政区分
Kategorija:Rođeni 1299.	Category:1299年生
Kategorija:Umrli 1922.	Category:1922年没
Kategorija:Gradovi u Francuskoj	Category:フランスの都市
Kategorija:Geografija Hessena	Category:ヘッセン州の地理
Kategorija:Svjetski rekordi	Category:世界記録
Kategorija:Stevenage	Category:スティーブニッジ
Kategorija:Politika Švicarske	Category:スイスの政治
Kategorija:Nacionalne hronologije	Category:各国の年表
Kategorija:Američka kultura po državama	Category:アメリカ合衆国各州の文化
Kategorija:Umrli 55. p. n. e.	Category:紀元前55年没
Kategorija:Renesansne slike	Category:ルネサンス絵画
Kategorija:Rimokatolička crkva	Category:カトリック
Kategorija:Polinezija	Category:ポリネシア
Kategorija:Novembar	Category:11月
Kategorija:1958 po državama	Category:1958年の各国
Šablon:Svemirska misija	Template:Infobox Space mission
Kategorija:Prirodne katastrofe u SAD-u	Category:アメリカ合衆国の自然災害
Kategorija:Filozofski pokreti	Category:哲学のムーブメント
Kategorija:BAFTA	Category:英国アカデミー賞
Kategorija:Sporazumi	Category:条約
Kategorija:Kultura u New Yorku	Category:ニューヨーク州の文化
Kategorija:Amerikanci porijeklom iz Holandije	Category:オランダ系アメリカ人
Kategorija:Holandski šahisti	Category:オランダのチェス選手
Kategorija:Holandski nogometni treneri	Category:オランダのサッカー指導者
Kategorija:Holandski matematičari	Category:オランダの数学者
Kategorija:Holandski istraživači	Category:オランダの探検家
Kategorija:Holandski fizičari	Category:オランダの物理学者
Kategorija:Holanđani po zanimanju	Category:オランダの人物 (職業別)
Kategorija:Holandski filozofi	Category:オランダの哲学者
Kategorija:Holandski sportisti	Category:オランダのスポーツ選手
Kategorija:Holandski pisci	Category:オランダの著作家
Kategorija:Umrli 1777.	Category:1777年没
Kategorija:Umrli 1793.	Category:1793年没
Kategorija:Umrli 1794.	Category:1794年没
Kategorija:Umrli 1703.	Category:1703年没
Kategorija:Umrli 1822.	Category:1822年没
Kategorija:Umrli 1549.	Category:1549年没
Kategorija:Umrli 85. p. n. e.	Category:紀元前85年没
Kategorija:1549.	Category:1549年
Kategorija:Rođeni 319. p. n. e.	Category:紀元前319年生
Kategorija:Umrli 1542.	Category:1542年没
Kategorija:1718.	Category:1718年
Kategorija:Umrli 1931.	Category:1931年没
Kategorija:Umrli 1827.	Category:1827年没
Kategorija:Terpeni i terpenoidi	Category:テルペノイド
Kategorija:Projekti	Category:プロジェクト
Šablon:Infokutija zanimanje	Template:Infobox Occupation
Herpes	単純疱疹
Kategorija:Korisnik ru-1	Category:User ru-1
Kategorija:Burbonci	Category:ブルボン家
Kategorija:Rase goveda	Category:牛の品種
Wikipedia:Babel	Wikipedia:バベル
Kategorija:Šablon:Njemačka	Category:ドイツ関連のテンプレート
Kategorija:Kriminal	Category:犯罪
Šablon:Dobitnici Nobelove nagrade za književnost (1926-1950)	Template:ノーベル文学賞受賞者 (1926年-1950年)
Kategorija:Eksperimenti	Category:実験
Kategorija:Umrli 1798.	Category:1798年没
Kategorija:Umrli 1829.	Category:1829年没
Kategorija:Umrli 1826.	Category:1826年没
Kategorija:Igrači Svjetskog prvenstva u nogometu 1974.	Category:1974 FIFAワールドカップ出場選手
Kategorija:Umrli 1799.	Category:1799年没
Kategorija:Rumunsko društvo	Category:ルーマニアの社会
Kategorija:Filmovi u režiji Johna Schlesingera	Category:ジョン・シュレシンジャーの監督映画
Kategorija:Umrli 1778.	Category:1778年没
Kategorija:Etiopijski ratovi	Category:エチオピアの戦争
Kategorija:Kvalifikacije za Svjetsko prvenstvo u nogometu	Category:FIFAワールドカップ 地区予選
Šablon:SI jedinice	Template:SI units navbox
Šablon:OPEC	Template:OPEC
Kategorija:Amerikanci porijeklom iz Armenije	Category:アルメニア系アメリカ人
Kategorija:Umrli 1547.	Category:1547年没
Šablon:Wiki humor	Template:ユーモア
Šablon:Korisnik sv-1	Template:User sv-1
Kategorija:Sport u Marseilleu	Category:マルセイユのスポーツ
Kategorija:Sport po gradovima u Francuskoj	Category:フランスのスポーツ (都市別)
Kategorija:Pozicije autoriteta	Category:役職
Kategorija:Algebarske krive	Category:代数曲線
Kategorija:Neriješeni problemi	Category:未解決問題
Kategorija:Kompanije u Australiji	Category:オーストラリアの企業
Kategorija:1981 osnivanja	Category:1981年設立
Kategorija:Odbojkaši po državama	Category:各国のバレーボール選手
Kategorija:Geometrijski oblici	Category:図形
Kategorija:1878 osnivanja	Category:1878年設立
Kategorija:1930 osnivanja	Category:1930年設立
Kategorija:1983 osnivanja	Category:1983年設立
Kategorija:Građevine i strukture u Kanadi	Category:カナダの建築物
Kategorija:1960 osnivanja	Category:1960年設立
Kategorija:2013. u Formuli 1	Category:2013年のF1世界選手権
Kategorija:Biografije, Kuba	Category:キューバの人物
Kategorija:Indijska književnost	Category:インドの文学
Kategorija:Kardinali po državama	Category:各国の枢機卿
Kategorija:1970te	Category:1970年代
Kategorija:1890te	Category:1890年代
Kategorija:Umrli 1234.	Category:1234年没
Kategorija:Rođeni 1336.	Category:1336年生
Kategorija:1870te osnivanja	Category:1870年代設立
Kategorija:Zima	Category:冬
Kategorija:U začetku, Hemija	Category:化学関連のスタブ項目
Kategorija:1890te osnivanja	Category:1890年代設立
Kategorija:Rođeni 890.	Category:890年生
Kategorija:Umrli 969.	Category:969年没
Šablon:Svjetsko prvenstvo u nogometu 1998. - Grupe	Template:FIFA1998
Kategorija:Naučna fantastika	Category:SF
Kategorija:890.	Category:890年
Kategorija:Naučno fantastični romani	Category:SF小説
Kategorija:Kolonijalizam	Category:植民主義
Kategorija:Njemački ekonomisti	Category:ドイツの経済学者
Kategorija:1687.	Category:1687年
Kategorija:1614.	Category:1614年
Kategorija:1612.	Category:1612年
Kategorija:1653.	Category:1653年
Kategorija:1672.	Category:1672年
Kategorija:1673.	Category:1673年
Kategorija:Umrli 1612.	Category:1612年没
Kategorija:Umrli 1680.	Category:1680年没
Kategorija:Umrli 1691.	Category:1691年没
Kategorija:1691.	Category:1691年
Kategorija:Umrli 1655.	Category:1655年没
Kategorija:Umrli 1659.	Category:1659年没
Kategorija:Umrli 1616.	Category:1616年没
Kategorija:Umrli 1614.	Category:1614年没
Kategorija:Umrli 1661.	Category:1661年没
Kategorija:Umrli 1686.	Category:1686年没
Kategorija:1661.	Category:1661年
Kategorija:Umrli 1653.	Category:1653年没
Kategorija:Kompanije u Sjevernoj Americi	Category:北アメリカの企業
Kategorija:Likeri	Category:リキュール
Kategorija:Umrli 88. p. n. e.	Category:紀元前88年没
Kategorija:Umrli 59. p. n. e.	Category:紀元前59年没
Kategorija:Amerikanci porijeklom iz Kanade	Category:カナダ系アメリカ人
Kategorija:Holandski slikari	Category:オランダの画家
Kategorija:Holandski nogometaši	Category:オランダのサッカー選手
Kategorija:Umrli 880.	Category:880年没
Kategorija:1655.	Category:1655年
Kategorija:1680.	Category:1680年
Kategorija:1684.	Category:1684年
Šablon:RA	Template:RA
Kategorija:Pjesnici	Category:詩人
Šablon:Sidebar with collapsible lists	Template:Sidebar with collapsible lists
Kategorija:Provincije u Indoneziji	Category:インドネシアの州
Kategorija:Mađarsko društvo	Category:ハンガリーの社会
Kategorija:Teorije	Category:理論
Kategorija:Caryophyllaceae	Category:ナデシコ科
Kategorija:Mart	Category:3月
Kategorija:Glad	Category:空腹
Kategorija:Građevine i strukture u Španiji	Category:スペインの建築物
Kategorija:Englezi	Category:イングランドの人物
Šablon:Kantoni u Švicarskoj	Template:スイスの州
Kategorija:Septembar	Category:9月
Kategorija:Vojska po državama	Category:各国の軍事
Kategorija:Kineski filozofi	Category:中国の哲学者
Kategorija:Historija Italije	Category:イタリアの歴史
Kategorija:Simfonije po periodu	Category:時代別の交響曲
Kategorija:Generalni sekretari Ujedinjenih naroda	Category:国際連合事務総長
Kategorija:Simfonije klasičnog perioda	Category:古典派の交響曲
Kategorija:Američki diplomati	Category:アメリカ合衆国の外交官
Kategorija:Diplomati	Category:外交官
Šablon:AFC Challenge kup	Template:AFCチャレンジカップ
Kategorija:Prosvjetiteljstvo	Category:啓蒙運動
Šablon:Quentin Tarantino	Template:クエンティン・タランティーノ監督作品
Kategorija:Oktobar	Category:10月
Kategorija:Filozofija prava	Category:法哲学
Kategorija:Ontologija	Category:存在論
Kategorija:Cleveland (Ohio)	Category:クリーブランド
Kategorija:Latinski alfabet	Category:ラテン文字
Kategorija:Umrli 1994.	Category:1994年没
Kategorija:Rođeni 1906.	Category:1906年生
Kategorija:Muzika u Južnoj Koreji	Category:韓国の音楽
Kategorija:Južnokorejski muzičari	Category:韓国のミュージシャン
Kategorija:Geografija po državama	Category:各国の地理
Kategorija:Operski kompozitori	Category:オペラ作曲家
Kategorija:Nauka o informacijama	Category:情報学
Kategorija:Gradovi u Slovačkoj	Category:スロバキアの都市
Kategorija:Umrli 991.	Category:991年没
Kategorija:Mora	Category:海
Kategorija:Gradovi u Poljskoj	Category:ポーランドの都市
Kategorija:Geografija Kine	Category:中国の地理
Kategorija:Kompozitori po državama	Category:各国の作曲家
Kategorija:Švicarci po porijeklu	Category:民族別スイス人
Kategorija:Pruska	Category:プロイセン
Kategorija:Manufakturalne kompanije	Category:工業製品メーカー
Kategorija:Proizvođači mobilnih telefona	Category:携帯電話メーカー
Kategorija:Elektronske kompanije	Category:電気機器メーカー
Šablon:Grčko pismo	Template:ギリシア文字
Kategorija:Tvrđave	Category:城
Šablon:Bez zastave	Template:Noflag
Kategorija:Decembar	Category:12月
Kategorija:August	Category:8月
Kategorija:Maj	Category:5月
Kategorija:Gradovi u Finskoj	Category:フィンランドの都市
Šablon:ISO standardi	Template:ISO
Kategorija:Fabaceae	Category:マメ科
Kategorija:Proizvođači automobila	Category:自動車メーカー・ブランド
Šablon:Infokutija plivač	Template:Infobox Swimmer
Sigurnosno inženjerstvo	安全工学
Raža	ガンギエイ目
MYST	MYST
Mitras	ミスラ
Potisak	浮力
Sjeveroistok	北東
Kategorija:Mjerenje	Category:測定
Kategorija:Droge	Category:ドラッグ・カルチャー
Kategorija:Savezne Države Mikronezije	Category:ミクロネシア連邦
Itaipava Arena Fonte Nova	アレーナ・フォンチ・ノヴァ
Šablon:Austrija na Olimpijskim i Paraolimpijskim igrama	Template:Infobox オリンピックオーストリア選手団
Kategorija:Animatori	Category:アニメーター
Kategorija:Političke teorije	Category:政治理論
Kategorija:Sindromi	Category:症候群
Kategorija:Umrli 680.	Category:680年没
Kategorija:Umrli 669.	Category:669年没
Kategorija:Solanales	Category:ナス目
Zemljino magnetno polje	地磁気
Kategorija:Engleska	Category:イングランド
Kategorija:Američka književnost	Category:アメリカ合衆国文学
Kategorija:Historija Hrvatske	Category:クロアチアの歴史
Pažnja	注意
Kategorija:Glumci po državama	Category:各国の俳優
Šablon:Boeingovi putnički avioni	Template:Boeing Airliners
Kategorija:Tipografija	Category:タイポグラフィ
Istraživanja	探検
Padišah	パーディシャー
Kategorija:Češka književnost	Category:チェコ文学
Kategorija:1972 radovi	Category:1972年の作品
Kategorija:Perzijski astronomi	Category:ペルシアの天文学者
Kategorija:April	Category:4月
Kategorija:Okruzi u Coloradu	Category:コロラド州の郡
Kategorija:Saxifragales	Category:ユキノシタ目
Kategorija:Građevine i strukture u Bavarskoj	Category:バイエルンの建築物
Kategorija:Britanski filmovi	Category:イギリスの映画作品
Kategorija:Korisnici po interesovanju	Wikipedia:ウィキペディアン/分野別
Šablon:Sastav Zambije na Afričkom kupu nacija 2010	Template:アフリカネイションズカップ2010 ザンビア代表
Šablon:Sastav Tunisa na Afričkom kupu nacija 2010	Template:アフリカネイションズカップ2010 チュニジア代表
Kategorija:Crkve u Ujedinjenom Kraljevstvu	Category:イギリスにあるキリスト教の教会
Kategorija:1923 u nogometu	Category:1923年のサッカー
Kategorija:Slobodno vrijeme	Category:レジャー
Rudolph the Red-Nosed Reindeer	赤鼻のトナカイ
Kategorija:Umrli 913.	Category:913年没
Kategorija:Pravoslavni sveci	Category:正教会の聖人
Kategorija:Paleolozi	Category:パレオロゴス家
Kategorija:Identifikatori	Category:識別子
Šablon:Sastav Gvineje na Afričkom kupu nacija 2008	Template:アフリカネイションズカップ2008 ギニア代表
Šablon:Sastav Malija na Afričkom kupu nacija 2008	Template:アフリカネイションズカップ2008 マリ代表
Šablon:Sastav Senegala na Afričkom kupu nacija 2008	Template:アフリカネイションズカップ2008 セネガル代表
Kategorija:Biciklističke utrke u Francuskoj	Category:フランスの自転車大会
Kategorija:4. milenij p. n. e.	Category:紀元前4千年紀
Šablon:Korisnik id	Template:User id
Kategorija:Umrli 2009.	Category:2009年没
Kategorija:Kraljevsko društvo	Category:王立協会
Kategorija:Niue	Category:ニウエ
Kategorija:Angvila	Category:アンギラ
Kategorija:Oskar za najbolji dokumentarni film	Category:アカデミー賞長編ドキュメンタリー映画賞受賞作
Kategorija:Kraljevi Sicilije	Category:シチリア王
Kategorija:Brendiranje	Category:マルケ州
Kategorija:Identifikacija	Category:識別
Kategorija:Metafizika	Category:形而上学
Kategorija:Identitet	Category:アイデンティティ
Kategorija:Misao	Category:思考
Kategorija:Historija Somalije	Category:ソマリアの歴史
Šablon:Pokémon	Template:ポケモン情報
Kategorija:Rutaceae	Category:ミカン科
Kategorija:Analitička filozofija	Category:分析哲学
Kategorija:Yu-Gi-Oh!	Category:遊☆戯☆王
Kategorija:Sastanci	Category:会合
Kategorija:Sistemi za klasifikaciju	Category:分類
Kategorija:Rođeni 1161.	Category:1161年生
Kategorija:Rođeni 1148.	Category:1148年生
Kategorija:Umrli 1216.	Category:1216年没
Kategorija:Psihološki trileri	Category:サイコスリラー映画
Kategorija:Sportovi na ZOI 2014.	Category:ソチオリンピックにおける各競技
Kategorija:Historija Gruzije	Category:グルジアの歴史
Kategorija:Mileniji	Category:千年紀
Kategorija:Nordijska mitologija	Category:北欧神話
Kategorija:Kokteli	Category:カクテル
Kategorija:Toksikologija	Category:毒性学
Kategorija:Taksonomija	Category:分類学
Kategorija:Svjetska prvenstva u alpskom skijanju	Category:アルペンスキー世界選手権
Kategorija:2011 u Južnoj Koreji	Category:2011年の大韓民国
Kategorija:2012 u Južnoj Koreji	Category:2012年の大韓民国
Kategorija:2018 u Južnoj Koreji	Category:2018年の大韓民国
Kategorija:Bliskoistočni sukob	Category:イスラエル・アラブ戦争
Kategorija:1988 u Južnoj Koreji	Category:1988年の大韓民国
Kategorija:2002 u Južnoj Koreji	Category:2002年の大韓民国
Kategorija:2010 u Južnoj Koreji	Category:2010年の大韓民国
Kategorija:2013 u Južnoj Koreji	Category:2013年の大韓民国
Kategorija:Kultura na arapskom jeziku	Category:アラブ人の文化
Kategorija:Referentni radovi	Category:参考文献
Kategorija:Naselja u Holandiji	Category:オランダの居住地
Kategorija:20. vijek u Aziji	Category:20世紀のアジア史
Kategorija:21. vijek u Aziji	Category:21世紀のアジア史
Kategorija:Vijekovi u Japanu	Category:各世紀の日本
Kategorija:19. vijek u Evropi	Category:19世紀のヨーロッパ史
Kategorija:Računarstvo	Category:計算機科学
Kategorija:Književni žanrovi	Category:文学のジャンル
Kategorija:Cvijeće	Category:花
Kategorija:21. vijek u Japanu	Category:21世紀の日本
Kategorija:1906 po državama	Category:1906年の各国
Kategorija:1908 po državama	Category:1908年の各国
Kategorija:1910 po državama	Category:1910年の各国
Kategorija:1911 po državama	Category:1911年の各国
Kategorija:1912 po državama	Category:1912年の各国
Kategorija:1914 po državama	Category:1914年の各国
Kategorija:1917 po državama	Category:1917年の各国
Kategorija:1919 po državama	Category:1919年の各国
Kategorija:1921 po državama	Category:1921年の各国
Kategorija:1924 po državama	Category:1924年の各国
Kategorija:Sportska takmičenja	Category:スポーツ競技大会
Kategorija:1928 po državama	Category:1928年の各国
Kategorija:1929 po državama	Category:1929年の各国
Kategorija:1931 po državama	Category:1931年の各国
Kategorija:1934 po državama	Category:1934年の各国
Šablon:Crvena	Template:Red-text
Kategorija:1936 po državama	Category:1936年の各国
Kategorija:1938 po državama	Category:1938年の各国
Kategorija:1945 po državama	Category:1945年の各国
Kategorija:1947 po državama	Category:1947年の各国
Kategorija:1949 po državama	Category:1949年の各国
Kategorija:Literarne nagrade	Category:文学の賞
Kategorija:Sunčev sistem	Category:太陽系
Kategorija:Srodstvo i porijeklo	Category:親族
Kategorija:20. vijek u Evropi	Category:20世紀のヨーロッパ史
Kategorija:1904 po državama	Category:1904年の各国
Kategorija:1916 po državama	Category:1916年の各国
Kategorija:1918 po državama	Category:1918年の各国
Kategorija:1920 po državama	Category:1920年の各国
Kategorija:1930 po državama	Category:1930年の各国
Kategorija:1939 po državama	Category:1939年の各国
Kategorija:1941 po državama	Category:1941年の各国
Kategorija:Političke partije u Alžiru	Category:アルジェリアの政党
Kategorija:Danski režiseri	Category:デンマークの映画監督
Šablon:Podaci o zastavi Brazil	Template:Country data Brazil
Kategorija:Sociologija religije	Category:宗教社会学
Kategorija:18. vijek po državama	Category:18世紀の各国
Kategorija:1924 u nogometu	Category:1924年のサッカー
Kategorija:1925 u nogometu	Category:1925年のサッカー
Kategorija:2010 po državama	Category:2010年の各国
Kategorija:2012 po državama	Category:2012年の各国
Kategorija:2015 po državama	Category:2015年の各国
Kategorija:2018 po državama	Category:2018年の各国
Kategorija:1927 u nogometu	Category:1927年のサッカー
Kategorija:Nogometna reprezentacija Japana	Category:サッカー日本代表
Kategorija:2001 po državama	Category:2001年の各国
Kategorija:2011 po državama	Category:2011年の各国
Šablon:Sastav Obale Slonovače na Afričkom kupu nacija 2010	Template:アフリカネイションズカップ2010 コートジボワール代表
Kategorija:2013 po državama	Category:2013年の各国
Kategorija:Organizacije po državama	Category:各国の組織
Kategorija:Ornitologija	Category:鳥類学
Kategorija:1394.	Category:1394年
Kategorija:1388.	Category:1388年
Kategorija:1453.	Category:1453年
Kategorija:Guangdong	Category:広東省
Kategorija:Sečuan	Category:四川省
Šablon:Podaci o zastavi Sjeverna Irska	Template:Country data Northern Ireland
Kategorija:Shaanxi	Category:陝西省
Kategorija:Anhui	Category:安徽省
Kategorija:Fujian	Category:福建省
Kategorija:Austrijski filozofi	Category:オーストリアの哲学者
Kategorija:Makedonski pjesnici	Category:マケドニア共和国の詩人
Kategorija:2013 u Sjevernoj Americi	Category:2013年の北アメリカ
Kategorija:Rođeni 1.	Category:1年生
Kategorija:Rođeni 980.	Category:980年生
Kategorija:2.	Category:2年
Kategorija:Rođeni 2.	Category:2年生
Kategorija:Umrli 2.	Category:2年没
Kategorija:Umrli 1037.	Category:1037年没
Kategorija:3.	Category:3年
Kategorija:Rođeni 3.	Category:3年生
Kategorija:Umrli 1.	Category:1年没
Kategorija:1.	Category:1年
Kategorija:Umrli 3.	Category:3年没
Kategorija:Rođeni 4.	Category:4年生
Kategorija:5.	Category:5年
Kategorija:Umrli 5.	Category:5年没
Kategorija:Rođeni 6.	Category:6年生
Kategorija:7.	Category:7年
Kategorija:Umrli 7.	Category:7年没
Kategorija:Rođeni 8.	Category:8年生
Kategorija:9.	Category:9年
Kategorija:Umrli 9.	Category:9年没
Kategorija:Rođeni 10.	Category:10年生
Kategorija:11.	Category:11年
Kategorija:12.	Category:12年
Kategorija:Umrli 988.	Category:988年没
Kategorija:Umrli 365.	Category:365年没
Kategorija:Umrli 12.	Category:12年没
Kategorija:13.	Category:13年
Kategorija:Umrli 13.	Category:13年没
Kategorija:Rođeni 14.	Category:14年生
Kategorija:15.	Category:15年
Kategorija:Umrli 15.	Category:15年没
Kategorija:Biografije, Veles	Category:ヴェレス出身の人物
Kategorija:16.	Category:16年
Kategorija:Međunarodne organizacije	Category:国際組織
Kategorija:Umrli 16.	Category:16年没
Kategorija:17.	Category:17年
Kategorija:Umrli 17.	Category:17年没
Kategorija:Fizikalna geografija	Category:自然地理学
Kategorija:Entomologija	Category:昆虫学
Kategorija:19.	Category:19年
Kategorija:Umrli 19.	Category:19年没
Kategorija:Rođeni 20.	Category:20年生
Kategorija:Zglavkari	Category:節足動物
Kategorija:21.	Category:21年
Kategorija:Ministri	Category:閣僚
Kategorija:Umrli 21.	Category:21年没
Kategorija:Kultura u Utahu	Category:ユタ州の文化
Kategorija:Rođeni 22.	Category:22年生
Kategorija:Kultura u Maineu	Category:メイン州の文化
Kategorija:23.	Category:23年
Kategorija:Filmovi "Amblin Entertainmenta"	Category:アンブリン・エンターテインメントの作品
Kategorija:Kultura u Arizoni	Category:アリゾナ州の文化
Kategorija:Umrli 23.	Category:23年没
Kategorija:Kultura u Kentuckyju	Category:ケンタッキー州の文化
Kategorija:Umrli 24.	Category:24年没
Kategorija:Rođeni 25.	Category:25年生
Šablon:Stadioni Svjetskog nogometnog prvenstva 2014	Template:FIFAワールドカップ2014スタジアム
Kategorija:26.	Category:26年
Kategorija:Industrija	Category:工業
Kategorija:Umrli 26.	Category:26年没
Kategorija:Geografija Diminikanske Republike	Category:ドミニカ共和国の地理
Kategorija:Rođeni 27.	Category:27年生
Kategorija:28.	Category:28年
Kategorija:Umrli 28.	Category:28年没
Kategorija:Rođeni 30.	Category:30年生
Kategorija:31.	Category:31年
Kategorija:Umrli 31.	Category:31年没
Kategorija:Rođeni 32.	Category:32年生
Kategorija:Izumitelji	Category:発明家
Kategorija:33.	Category:33年
Kategorija:Umrli 33.	Category:33年没
Kategorija:35.	Category:35年
